车次ID,车次,站序,站名,到点,发点
56,111,20,秦淮河线路所,8:11:00,8:11:00
56,111,21,镇江南,8:25:00,8:25:00
56,111,22,丹阳北,8:31:00,8:31:00
56,111,23,常州北,8:41:00,8:56:00
56,111,24,无锡东,9:12:00,9:20:00
56,111,25,苏州北,9:27:00,9:27:00
56,111,26,昆山南,9:37:00,9:39:00
56,111,27,黄渡线路所,9:49:00,9:49:00
56,111,28,上海虹桥,9:56:00,9:56:00
57,113,0,北京南,5:26:00,5:26:00
57,113,1,廊坊,5:47:00,5:53:00
57,113,2,京津线路所,6:05:00,6:05:00
57,113,3,津沪线路所,6:06:00,6:06:00
57,113,4,天津南,6:07:00,6:07:00
57,113,5,沧州西,6:25:00,6:25:00
57,113,6,德州东,6:49:00,6:51:00
57,113,7,济南西,7:15:00,7:30:00
57,113,8,崔马庄线路所,7:35:00,7:35:00
57,113,9,泰安,7:48:00,7:53:00
57,113,10,曲阜东,8:12:00,8:14:00
57,113,11,滕州东,8:27:00,8:27:00
57,113,12,枣庄,8:34:00,8:34:00
57,113,13,徐州东,8:51:00,8:53:00
57,113,14,宿州东,9:09:00,9:09:00
57,113,15,蚌埠南,9:27:00,9:27:00
57,113,16,定远,9:38:00,9:38:00
57,113,17,滁州,9:50:00,9:50:00
57,113,18,扬州线路所,9:53:00,9:53:00
57,113,19,南京南,10:06:00,10:08:00
57,113,20,秦淮河线路所,10:11:00,10:11:00
57,113,21,镇江南,10:25:00,10:25:00
57,113,22,丹阳北,10:31:00,10:31:00
57,113,23,常州北,10:41:00,10:50:00
57,113,24,无锡东,11:06:00,11:08:00
57,113,25,苏州北,11:15:00,11:15:00
57,113,26,昆山南,11:22:00,11:22:00
57,113,27,黄渡线路所,11:30:00,11:30:00
57,113,28,上海虹桥,11:37:00,11:37:00
58,115,0,北京南,3:35:00,3:35:00
58,115,1,廊坊,3:53:00,3:53:00
58,115,2,京津线路所,4:03:00,4:03:00
58,115,3,津沪线路所,4:04:00,4:04:00
58,115,4,天津南,4:08:00,4:20:00
58,115,5,沧州西,4:40:00,4:40:00
58,115,6,德州东,5:04:00,5:06:00
58,115,7,济南西,5:30:00,5:39:00
58,115,8,崔马庄线路所,5:44:00,5:44:00
58,115,9,泰安,5:54:00,5:54:00
58,115,10,曲阜东,6:08:00,6:08:00
58,115,11,滕州东,6:19:00,6:19:00
58,115,12,枣庄,6:29:00,6:42:00
58,115,13,徐州东,6:58:00,6:58:00
58,115,14,宿州东,7:15:00,7:30:00
58,115,15,蚌埠南,7:50:00,7:50:00
58,115,16,定远,8:01:00,8:01:00
58,115,17,滁州,8:13:00,8:13:00
58,115,18,扬州线路所,8:16:00,8:16:00
58,115,19,南京南,8:29:00,8:34:00
58,115,20,秦淮河线路所,8:37:00,8:37:00
58,115,21,镇江南,8:51:00,8:51:00
58,115,22,丹阳北,8:57:00,8:57:00
58,115,23,常州北,9:07:00,9:09:00
58,115,24,无锡东,9:25:00,9:35:00
58,115,25,苏州北,9:45:00,9:47:00
58,115,26,昆山南,9:56:00,9:56:00
58,115,27,黄渡线路所,10:04:00,10:04:00
58,115,28,上海虹桥,10:11:00,10:11:00
59,117,0,北京南,3:10:00,3:10:00
59,117,1,廊坊,3:28:00,3:28:00
59,117,2,京津线路所,3:38:00,3:38:00
59,117,3,津沪线路所,3:39:00,3:39:00
59,117,4,天津南,3:43:00,3:45:00
59,117,5,沧州西,4:05:00,4:05:00
59,117,6,德州东,4:29:00,4:39:00
59,117,7,济南西,5:03:00,5:18:00
59,117,8,崔马庄线路所,5:23:00,5:23:00
59,117,9,泰安,5:33:00,5:33:00
59,117,10,曲阜东,5:47:00,5:47:00
59,117,11,滕州东,6:01:00,6:07:00
59,117,12,枣庄,6:16:00,6:16:00
59,117,13,徐州东,6:30:00,6:30:00
59,117,14,宿州东,6:47:00,6:49:00
59,117,15,蚌埠南,7:09:00,7:09:00
59,117,16,定远,7:20:00,7:20:00
59,117,17,滁州,7:35:00,7:37:00
59,117,18,扬州线路所,7:42:00,7:42:00
59,117,19,南京南,7:55:00,7:57:00
59,117,20,秦淮河线路所,8:00:00,8:00:00
59,117,21,镇江南,8:14:00,8:14:00
59,117,22,丹阳北,8:20:00,8:20:00
59,117,23,常州北,8:30:00,8:39:00
59,117,24,无锡东,8:55:00,9:10:00
59,117,25,苏州北,9:20:00,9:22:00
59,117,26,昆山南,9:31:00,9:31:00
59,117,27,黄渡线路所,9:39:00,9:39:00
59,117,28,上海虹桥,9:46:00,9:46:00
60,119,0,北京南,4:35:00,4:35:00
60,119,1,廊坊,4:53:00,4:53:00
60,119,2,京津线路所,5:03:00,5:03:00
60,119,3,津沪线路所,5:04:00,5:04:00
60,119,4,天津南,5:05:00,5:05:00
60,119,5,沧州西,5:26:00,5:36:00
60,119,6,德州东,5:59:00,5:59:00
60,119,7,济南西,6:21:00,6:23:00
60,119,8,崔马庄线路所,6:28:00,6:28:00
60,119,9,泰安,6:38:00,6:38:00
60,119,10,曲阜东,6:55:00,6:57:00
60,119,11,滕州东,7:10:00,7:10:00
60,119,12,枣庄,7:20:00,7:22:00
60,119,13,徐州东,7:41:00,7:43:00
60,119,14,宿州东,7:59:00,7:59:00
60,119,15,蚌埠南,8:17:00,8:17:00
60,119,16,定远,8:28:00,8:28:00
60,119,17,滁州,8:40:00,8:40:00
60,119,18,扬州线路所,8:43:00,8:43:00
60,119,19,南京南,8:56:00,8:58:00
60,119,20,秦淮河线路所,9:01:00,9:01:00
60,119,21,镇江南,9:18:00,9:20:00
60,119,22,丹阳北,9:28:00,9:28:00
60,119,23,常州北,9:38:00,9:50:00
60,119,24,无锡东,10:03:00,10:03:00
60,119,25,苏州北,10:11:00,10:13:00
60,119,26,昆山南,10:22:00,10:22:00
60,119,27,黄渡线路所,10:30:00,10:30:00
60,119,28,上海虹桥,10:37:00,10:37:00
61,121,0,北京南,12:41:00,12:41:00
61,121,1,廊坊,12:59:00,12:59:00
61,121,2,京津线路所,13:09:00,13:09:00
61,121,3,津沪线路所,13:10:00,13:10:00
61,121,4,天津南,13:14:00,13:26:00
61,121,5,沧州西,13:46:00,13:46:00
61,121,6,德州东,14:10:00,14:15:00
61,121,7,济南西,14:39:00,14:54:00
61,121,8,崔马庄线路所,14:59:00,14:59:00
61,121,9,泰安,15:09:00,15:09:00
61,121,10,曲阜东,15:23:00,15:23:00
61,121,11,滕州东,15:34:00,15:34:00
61,121,12,枣庄,15:41:00,15:41:00
61,121,13,徐州东,15:58:00,15:58:00
62,123,0,北京南,5:22:00,5:22:00
62,123,1,廊坊,5:40:00,5:40:00
62,123,2,京津线路所,5:50:00,5:50:00
62,123,3,津沪线路所,5:51:00,5:51:00
62,123,4,天津南,5:52:00,5:52:00
62,123,5,沧州西,6:13:00,6:16:00
62,123,6,德州东,6:39:00,6:39:00
62,123,7,济南西,7:01:00,7:07:00
62,123,8,崔马庄线路所,7:12:00,7:12:00
62,123,9,泰安,7:25:00,7:38:00
62,123,10,曲阜东,7:54:00,7:54:00
62,123,11,滕州东,8:05:00,8:05:00
62,123,12,枣庄,8:15:00,8:17:00
62,123,13,徐州东,8:36:00,8:38:00
62,123,14,宿州东,8:54:00,8:54:00
62,123,15,蚌埠南,9:12:00,9:12:00
62,123,16,定远,9:23:00,9:23:00
62,123,17,滁州,9:35:00,9:35:00
62,123,18,扬州线路所,9:38:00,9:38:00
62,123,19,南京南,9:51:00,9:58:00
62,123,20,秦淮河线路所,10:01:00,10:01:00
62,123,21,镇江南,10:15:00,10:15:00
62,123,22,丹阳北,10:21:00,10:21:00
62,123,23,常州北,10:28:00,10:28:00
62,123,24,无锡东,10:42:00,10:44:00
62,123,25,苏州北,10:54:00,11:05:00
62,123,26,昆山南,11:14:00,11:14:00
62,123,27,黄渡线路所,11:22:00,11:22:00
62,123,28,上海虹桥,11:29:00,11:29:00
63,125,0,北京南,2:30:00,2:30:00
63,125,1,廊坊,2:48:00,2:48:00
63,125,2,京津线路所,2:58:00,2:58:00
63,125,3,津沪线路所,2:59:00,2:59:00
63,125,4,天津南,3:00:00,3:00:00
63,125,5,沧州西,3:21:00,3:36:00
63,125,6,德州东,3:59:00,3:59:00
63,125,7,济南西,4:21:00,4:23:00
63,125,8,崔马庄线路所,4:28:00,4:28:00
63,125,9,泰安,4:38:00,4:38:00
63,125,10,曲阜东,4:52:00,4:52:00
63,125,11,滕州东,5:06:00,5:08:00
63,125,12,枣庄,5:17:00,5:17:00
63,125,13,徐州东,5:34:00,5:36:00
63,125,14,宿州东,5:52:00,5:52:00
63,125,15,蚌埠南,6:10:00,6:10:00
63,125,16,定远,6:21:00,6:21:00
63,125,17,滁州,6:33:00,6:33:00
63,125,18,扬州线路所,6:36:00,6:36:00
63,125,19,南京南,6:49:00,6:51:00
63,125,20,秦淮河线路所,6:54:00,6:54:00
63,125,21,镇江南,7:08:00,7:08:00
63,125,22,丹阳北,7:14:00,7:14:00
63,125,23,常州北,7:24:00,7:26:00
63,125,24,无锡东,7:42:00,7:44:00
63,125,25,苏州北,7:54:00,8:09:00
63,125,26,昆山南,8:21:00,8:23:00
63,125,27,黄渡线路所,8:33:00,8:33:00
63,125,28,上海虹桥,8:40:00,8:40:00
64,127,0,北京南,1:38:00,1:38:00
64,127,1,廊坊,1:59:00,2:14:00
64,127,2,京津线路所,2:26:00,2:26:00
64,127,3,津沪线路所,2:27:00,2:27:00
64,127,4,天津南,2:28:00,2:28:00
64,127,5,沧州西,2:46:00,2:46:00
64,127,6,德州东,3:10:00,3:18:00
64,127,7,济南西,3:42:00,3:57:00
64,127,8,崔马庄线路所,4:02:00,4:02:00
64,127,9,泰安,4:15:00,4:30:00
64,127,10,曲阜东,4:46:00,4:46:00
64,127,11,滕州东,4:57:00,4:57:00
64,127,12,枣庄,5:04:00,5:04:00
64,127,13,徐州东,5:18:00,5:18:00
64,127,14,宿州东,5:32:00,5:32:00
64,127,15,蚌埠南,5:50:00,5:50:00
64,127,16,定远,6:01:00,6:01:00
64,127,17,滁州,6:13:00,6:13:00
64,127,18,扬州线路所,6:16:00,6:16:00
64,127,19,南京南,6:29:00,6:31:00
64,127,20,秦淮河线路所,6:34:00,6:34:00
64,127,21,镇江南,6:51:00,6:53:00
64,127,22,丹阳北,7:01:00,7:01:00
64,127,23,常州北,7:11:00,7:13:00
64,127,24,无锡东,7:29:00,7:31:00
64,127,25,苏州北,7:41:00,7:43:00
64,127,26,昆山南,7:55:00,7:57:00
64,127,27,黄渡线路所,8:07:00,8:07:00
64,127,28,上海虹桥,8:14:00,8:14:00
65,129,0,北京南,1:27:00,1:27:00
65,129,1,廊坊,1:45:00,1:45:00
65,129,2,京津线路所,1:55:00,1:55:00
65,129,3,津沪线路所,1:56:00,1:56:00
65,129,4,天津南,1:57:00,1:57:00
65,129,5,沧州西,2:15:00,2:15:00
65,129,6,德州东,2:39:00,2:54:00
65,129,7,济南西,3:18:00,3:23:00
65,129,8,崔马庄线路所,3:28:00,3:28:00
65,129,9,泰安,3:41:00,3:43:00
65,129,10,曲阜东,3:59:00,3:59:00
65,129,11,滕州东,4:10:00,4:10:00
65,129,12,枣庄,4:17:00,4:17:00
65,129,13,徐州东,4:34:00,4:36:00
65,129,14,宿州东,4:55:00,4:57:00
65,129,15,蚌埠南,5:20:00,5:22:00
65,129,16,定远,5:35:00,5:35:00
65,129,17,滁州,5:47:00,5:47:00
65,129,18,扬州线路所,5:50:00,5:50:00
65,129,19,南京南,6:03:00,6:05:00
65,129,20,秦淮河线路所,6:08:00,6:08:00
65,129,21,镇江南,6:25:00,6:31:00
65,129,22,丹阳北,6:39:00,6:39:00
65,129,23,常州北,6:49:00,6:57:00
65,129,24,无锡东,7:10:00,7:10:00
65,129,25,苏州北,7:18:00,7:20:00
65,129,26,昆山南,7:32:00,7:34:00
65,129,27,黄渡线路所,7:44:00,7:44:00
65,129,28,上海虹桥,7:51:00,7:51:00
66,131,0,北京南,2:34:00,2:34:00
66,131,1,廊坊,2:55:00,3:09:00
66,131,2,京津线路所,3:21:00,3:21:00
66,131,3,津沪线路所,3:22:00,3:22:00
66,131,4,天津南,3:23:00,3:23:00
66,131,5,沧州西,3:41:00,3:41:00
66,131,6,德州东,4:05:00,4:07:00
66,131,7,济南西,4:31:00,4:33:00
66,131,8,崔马庄线路所,4:38:00,4:38:00
66,131,9,泰安,4:48:00,4:48:00
66,131,10,曲阜东,5:05:00,5:07:00
66,131,11,滕州东,5:20:00,5:20:00
66,131,12,枣庄,5:27:00,5:27:00
66,131,13,徐州东,5:44:00,5:48:00
66,131,14,宿州东,6:07:00,6:22:00
66,131,15,蚌埠南,6:42:00,6:42:00
66,131,16,定远,6:53:00,6:53:00
66,131,17,滁州,7:08:00,7:10:00
66,131,18,扬州线路所,7:15:00,7:15:00
66,131,19,南京南,7:28:00,7:30:00
66,131,20,秦淮河线路所,7:33:00,7:33:00
66,131,21,镇江南,7:50:00,7:52:00
66,131,22,丹阳北,8:00:00,8:00:00
66,131,23,常州北,8:10:00,8:12:00
66,131,24,无锡东,8:25:00,8:25:00
66,131,25,苏州北,8:33:00,8:35:00
66,131,26,昆山南,8:44:00,8:44:00
66,131,27,黄渡线路所,8:52:00,8:52:00
66,131,28,上海虹桥,8:59:00,8:59:00
67,133,0,北京南,2:02:00,2:02:00
67,133,1,廊坊,2:20:00,2:20:00
67,133,2,京津线路所,2:30:00,2:30:00
67,133,3,津沪线路所,2:31:00,2:31:00
67,133,4,天津南,2:32:00,2:32:00
67,133,5,沧州西,2:50:00,2:50:00
67,133,6,德州东,3:14:00,3:22:00
67,133,7,济南西,3:46:00,3:48:00
67,133,8,崔马庄线路所,3:53:00,3:53:00
67,133,9,泰安,4:03:00,4:03:00
67,133,10,曲阜东,4:20:00,4:22:00
67,133,11,滕州东,4:35:00,4:35:00
67,133,12,枣庄,4:42:00,4:42:00
67,133,13,徐州东,4:59:00,5:10:00
67,133,14,宿州东,5:26:00,5:26:00
67,133,15,蚌埠南,5:47:00,5:52:00
67,133,16,定远,6:05:00,6:05:00
67,133,17,滁州,6:17:00,6:17:00
67,133,18,扬州线路所,6:20:00,6:20:00
67,133,19,南京南,6:33:00,6:35:00
67,133,20,秦淮河线路所,6:38:00,6:38:00
67,133,21,镇江南,6:55:00,6:57:00
67,133,22,丹阳北,7:05:00,7:05:00
67,133,23,常州北,7:15:00,7:17:00
67,133,24,无锡东,7:33:00,7:40:00
67,133,25,苏州北,7:50:00,8:05:00
67,133,26,昆山南,8:14:00,8:14:00
67,133,27,黄渡线路所,8:22:00,8:22:00
67,133,28,上海虹桥,8:29:00,8:29:00
68,135,0,北京南,6:35:00,6:35:00
68,135,1,廊坊,6:53:00,6:53:00
68,135,2,京津线路所,7:03:00,7:03:00
68,135,3,津沪线路所,7:04:00,7:04:00
68,135,4,天津南,7:05:00,7:05:00
68,135,5,沧州西,7:23:00,7:23:00
68,135,6,德州东,7:47:00,8:02:00
68,135,7,济南西,8:26:00,8:32:00
68,135,8,崔马庄线路所,8:37:00,8:37:00
68,135,9,泰安,8:47:00,8:47:00
68,135,10,曲阜东,9:01:00,9:01:00
68,135,11,滕州东,9:12:00,9:12:00
68,135,12,枣庄,9:22:00,9:37:00
68,135,13,徐州东,9:53:00,9:53:00
68,135,14,宿州东,10:07:00,10:07:00
68,135,15,蚌埠南,10:25:00,10:25:00
68,135,16,定远,10:36:00,10:36:00
68,135,17,滁州,10:48:00,10:48:00
68,135,18,扬州线路所,10:51:00,10:51:00
68,135,19,南京南,11:04:00,11:19:00
68,135,20,秦淮河线路所,11:22:00,11:22:00
68,135,21,镇江南,11:36:00,11:36:00
68,135,22,丹阳北,11:45:00,12:00:00
68,135,23,常州北,12:09:00,12:09:00
68,135,24,无锡东,12:20:00,12:20:00
68,135,25,苏州北,12:25:00,12:25:00
68,135,26,昆山南,12:32:00,12:32:00
68,135,27,黄渡线路所,12:40:00,12:40:00
68,135,28,上海虹桥,12:47:00,12:47:00
69,137,0,北京南,0:15:00,0:15:00
69,137,1,廊坊,0:33:00,0:33:00
69,137,2,京津线路所,0:43:00,0:43:00
69,137,3,津沪线路所,0:44:00,0:44:00
69,137,4,天津南,0:45:00,0:45:00
69,137,5,沧州西,1:03:00,1:03:00
69,137,6,德州东,1:27:00,1:29:00
69,137,7,济南西,1:53:00,2:04:00
69,137,8,崔马庄线路所,2:09:00,2:09:00
69,137,9,泰安,2:19:00,2:19:00
69,137,10,曲阜东,2:36:00,2:51:00
69,137,11,滕州东,3:04:00,3:04:00
69,137,12,枣庄,3:11:00,3:11:00
69,137,13,徐州东,3:28:00,3:30:00
69,137,14,宿州东,3:49:00,3:51:00
69,137,15,蚌埠南,4:14:00,4:16:00
69,137,16,定远,4:32:00,4:34:00
69,137,17,滁州,4:48:00,4:48:00
69,137,18,扬州线路所,4:51:00,4:51:00
69,137,19,南京南,5:04:00,5:19:00
69,137,20,秦淮河线路所,5:22:00,5:22:00
69,137,21,镇江南,5:39:00,5:41:00
69,137,22,丹阳北,5:52:00,5:54:00
69,137,23,常州北,6:06:00,6:08:00
69,137,24,无锡东,6:24:00,6:26:00
69,137,25,苏州北,6:33:00,6:33:00
69,137,26,昆山南,6:43:00,6:45:00
69,137,27,黄渡线路所,6:55:00,6:55:00
69,137,28,上海虹桥,7:02:00,7:02:00
70,139,0,北京南,1:16:00,1:16:00
70,139,1,廊坊,1:34:00,1:34:00
70,139,2,京津线路所,1:44:00,1:44:00
70,139,3,津沪线路所,1:45:00,1:45:00
70,139,4,天津南,1:46:00,1:46:00
70,139,5,沧州西,2:04:00,2:04:00
70,139,6,德州东,2:25:00,2:25:00
70,139,7,济南西,2:47:00,3:01:00
70,139,8,崔马庄线路所,3:06:00,3:06:00
70,139,9,泰安,3:16:00,3:16:00
70,139,10,曲阜东,3:33:00,3:48:00
70,139,11,滕州东,4:01:00,4:01:00
70,139,12,枣庄,4:08:00,4:08:00
70,139,13,徐州东,4:25:00,4:27:00
70,139,14,宿州东,4:46:00,4:48:00
70,139,15,蚌埠南,5:11:00,5:13:00
70,139,16,定远,5:26:00,5:26:00
70,139,17,滁州,5:38:00,5:38:00
70,139,18,扬州线路所,5:41:00,5:41:00
70,139,19,南京南,5:54:00,5:56:00
70,139,20,秦淮河线路所,5:59:00,5:59:00
70,139,21,镇江南,6:16:00,6:18:00
70,139,22,丹阳北,6:26:00,6:26:00
70,139,23,常州北,6:36:00,6:46:00
70,139,24,无锡东,7:02:00,7:04:00
70,139,25,苏州北,7:14:00,7:16:00
70,139,26,昆山南,7:25:00,7:25:00
70,139,27,黄渡线路所,7:33:00,7:33:00
70,139,28,上海虹桥,7:40:00,7:40:00
71,141,0,北京南,0:04:00,0:04:00
71,141,1,廊坊,0:22:00,0:22:00
71,141,2,京津线路所,0:32:00,0:32:00
71,141,3,津沪线路所,0:33:00,0:33:00
71,141,4,天津南,0:34:00,0:34:00
71,141,5,沧州西,0:55:00,0:57:00
71,141,6,德州东,1:23:00,1:25:00
71,141,7,济南西,1:49:00,1:53:00
71,141,8,崔马庄线路所,1:58:00,1:58:00
71,141,9,泰安,2:08:00,2:08:00
71,141,10,曲阜东,2:25:00,2:27:00
71,141,11,滕州东,2:43:00,2:58:00
71,141,12,枣庄,3:07:00,3:07:00
71,141,13,徐州东,3:24:00,3:26:00
71,141,14,宿州东,3:45:00,3:47:00
71,141,15,蚌埠南,4:10:00,4:12:00
71,141,16,定远,4:25:00,4:25:00
71,141,17,滁州,4:40:00,4:42:00
71,141,18,扬州线路所,4:47:00,4:47:00
71,141,19,南京南,5:00:00,5:02:00
71,141,20,秦淮河线路所,5:05:00,5:05:00
71,141,21,镇江南,5:22:00,5:32:00
71,141,22,丹阳北,5:40:00,5:40:00
71,141,23,常州北,5:50:00,5:52:00
71,141,24,无锡东,6:08:00,6:10:00
71,141,25,苏州北,6:20:00,6:22:00
71,141,26,昆山南,6:31:00,6:31:00
71,141,27,黄渡线路所,6:39:00,6:39:00
71,141,28,上海虹桥,6:46:00,6:46:00
72,143,0,北京南,1:05:00,1:05:00
72,143,1,廊坊,1:23:00,1:23:00
72,143,2,京津线路所,1:33:00,1:33:00
72,143,3,津沪线路所,1:34:00,1:34:00
72,143,4,天津南,1:35:00,1:35:00
72,143,5,沧州西,1:56:00,1:58:00
72,143,6,德州东,2:21:00,2:21:00
72,143,7,济南西,2:43:00,2:45:00
72,143,8,崔马庄线路所,2:50:00,2:50:00
72,143,9,泰安,3:00:00,3:00:00
72,143,10,曲阜东,3:17:00,3:23:00
72,143,11,滕州东,3:36:00,3:36:00
72,143,12,枣庄,3:43:00,3:43:00
72,143,13,徐州东,4:00:00,4:15:00
72,143,14,宿州东,4:34:00,4:36:00
72,143,15,蚌埠南,4:59:00,5:01:00
72,143,16,定远,5:17:00,5:19:00
72,143,17,滁州,5:33:00,5:33:00
72,143,18,扬州线路所,5:36:00,5:36:00
72,143,19,南京南,5:49:00,5:51:00
72,143,20,秦淮河线路所,5:54:00,5:54:00
72,143,21,镇江南,6:11:00,6:13:00
72,143,22,丹阳北,6:21:00,6:21:00
72,143,23,常州北,6:31:00,6:42:00
72,143,24,无锡东,6:58:00,7:00:00
72,143,25,苏州北,7:10:00,7:12:00
72,143,26,昆山南,7:21:00,7:21:00
72,143,27,黄渡线路所,7:29:00,7:29:00
72,143,28,上海虹桥,7:36:00,7:36:00
73,145,0,北京南,1:54:00,1:54:00
73,145,1,廊坊,2:12:00,2:12:00
73,145,2,京津线路所,2:22:00,2:22:00
73,145,3,津沪线路所,2:23:00,2:23:00
